"","account_id","open_date","statement_frequency","district_name","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan","loan_default","max_withdrawal","min_withdrawal","id","date","type","amount","balance","bank","account","method","category","cc_payments","max_balance","min_balance"
"3290",3462,"1996-03-04","monthly","Trutnov",1,0,NA,NA,NA,NA,"F",NA,12700,15,1012526,"1996-03-04","credit",700,700,"",NA,"cash","",81,55940,700
"3291",3463,"1997-09-21","monthly","Louny",1,0,NA,NA,NA,NA,"F",NA,10900,15,1012785,"1997-09-21","credit",500,500,"",NA,"cash","",34,47722,500
"3292",3464,"1995-05-05","monthly","Klatovy",1,0,NA,NA,NA,NA,"F",NA,7900,15,1012965,"1995-05-05","credit",800,800,"",NA,"cash","",107,68585,800
"3293",3465,"1993-07-16","monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,21300,15,1013297,"1993-07-16","credit",400,400,"",NA,"cash","",147,92256,400
"3294",3466,"1995-02-16","monthly","Zlin",1,0,NA,NA,NA,NA,"F",NA,27500,15,1013725,"1995-02-16","credit",600,600,"",NA,"cash","",94,107482,600
"3295",3467,"1996-08-25","monthly","Pelhrimov",1,1,NA,NA,NA,NA,"F",NA,64900,5,1014118,"1996-08-25","credit",300,300,"",NA,"cash","",76,125577,300
"3296",3468,"1996-02-14","monthly","Ceska Lipa",1,0,NA,NA,NA,NA,"F",NA,19360,15,1014495,"1996-02-14","credit",300,300,"",NA,"cash","",77,84173,300
"3297",3469,"1993-05-22","monthly","Sumperk",1,0,NA,NA,NA,NA,"F",NA,11150,15,1014785,"1993-05-22","credit",800,800,"",NA,"cash","",132,43572,800
"3298",3470,"1997-01-12","monthly","Mlada Boleslav",1,0,NA,NA,NA,NA,"F",NA,3920,15,1015173,"1997-01-12","credit",700,700,"",NA,"cash","",43,49877,700
"3299",3471,"1997-01-22","monthly","Vyskov",2,1,NA,NA,NA,NA,"F",NA,20700,15,1015292,"1997-01-22","credit",400,400,"",NA,"cash","",48,108265,400
"3300",3472,"1996-07-21","monthly","Brno - venkov",1,0,NA,NA,NA,NA,"F",NA,51700,15,1015462,"1996-07-21","credit",1100,1100,"",NA,"cash","",62,121694,1100
"3301",3474,"1995-07-12","monthly","Cheb",2,0,NA,NA,NA,NA,"F",NA,8850,15,1016354,"1995-07-12","credit",400,3704,"",NA,"cash","",85,25494,3304
"3302",3476,"1995-12-16","monthly","Beroun",2,1,NA,NA,NA,NA,"F",NA,12800,15,1017140,"1995-12-16","credit",900,900,"",NA,"cash","",76,57073,900
"3303",3477,"1993-08-22","monthly","Novy Jicin",2,0,NA,NA,NA,NA,"F",NA,5300,15,1017454,"1993-08-22","credit",700,700,"",NA,"cash","",125,21723,700
"3304",3478,"1994-09-04","monthly","Sokolov",1,0,NA,NA,NA,NA,"F",NA,11200,15,1017829,"1994-09-04","credit",400,400,"",NA,"cash","",127,42591,400
"3305",3479,"1994-06-14","monthly","Domazlice",1,0,NA,NA,NA,NA,"F",NA,26720,15,1018182,"1994-06-14","credit",1100,1100,"",NA,"cash","",126,74034,1100
"3306",3480,"1993-09-14","monthly","Jihlava",1,0,NA,NA,NA,NA,"F",NA,18000,15,1018603,"1993-09-14","credit",300,300,"",NA,"cash","",129,79063,300
"3307",3482,"1995-01-03","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,10800,15,1019669,"1995-01-03","credit",600,600,"",NA,"cash","",97,24075,600
"3308",3483,"1993-10-12","monthly","Teplice",1,0,NA,NA,NA,NA,"F",NA,4230,15,1019931,"1993-10-12","credit",300,300,"",NA,"cash","",121,23997,300
"3309",3484,"1994-06-01","monthly","Domazlice",1,1,NA,NA,NA,NA,"F",NA,42700,15,1020302,"1994-06-01","credit",300,300,"",NA,"cash","",111,72303,300
"3310",3485,"1996-06-19","monthly","Blansko",1,1,NA,NA,NA,NA,"F",NA,19700,15,1020656,"1996-06-19","credit",900,900,"",NA,"cash","",64,64700,900
"3311",3486,"1995-10-09","monthly","Zlin",2,0,NA,NA,NA,NA,"F",NA,3920,15,1020884,"1995-10-09","credit",1000,1000,"",NA,"cash","",79,51068,1000
"3312",3487,"1993-01-08","monthly","Usti nad Labem",1,0,NA,NA,NA,NA,"F",NA,30880,15,1021120,"1993-01-08","credit",800,800,"",NA,"cash","",152,82295,800
"3313",3489,"1994-12-08","monthly","Nymburk",1,0,44088,1837,24,"A","T","F",24480,15,1022169,"1994-12-08","credit",1000,1000,"",NA,"cash","",99,65421,1000
"3314",3490,"1995-11-26","monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,"F",NA,5200,500,1022541,"1995-11-26","credit",400,400,"",NA,"cash","",17,23700,400
"3315",3491,"1996-07-27","monthly","Trutnov",1,0,NA,NA,NA,NA,"F",NA,19100,15,1022681,"1996-07-27","credit",1100,1100,"",NA,"cash","",60,64873,1100
"3316",3492,"1995-09-10","monthly","Decin",1,0,NA,NA,NA,NA,"F",NA,24200,15,1022966,"1995-09-10","credit",600,600,"",NA,"cash","",80,71002,600
"3317",3493,"1993-07-22","monthly","Vyskov",1,0,NA,NA,NA,NA,"F",NA,6510,15,1023295,"1993-07-22","credit",800,800,"",NA,"cash","",127,40725,800
"3318",3494,"1996-07-22","monthly","Prostejov",1,0,NA,NA,NA,NA,"F",NA,14250,15,1023621,"1996-07-22","credit",900,900,"",NA,"cash","",56,45850,900
"3319",3495,"1996-05-17","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,53700,15,1023783,"1996-05-17","credit",500,500,"",NA,"cash","",70,141151,500
"3320",3496,"1997-06-11","monthly","Havlickuv Brod",1,0,NA,NA,NA,NA,"F",NA,47300,15,1024009,"1997-06-11","credit",700,700,"",NA,"cash","",41,123415,700
"3321",3497,"1994-08-02","monthly","Sumperk",1,0,NA,NA,NA,NA,"F",NA,43040,15,1024132,"1994-08-02","credit",900,900,"",NA,"cash","",111,92015,900
"3322",3498,"1996-11-12","monthly","Tachov",1,0,NA,NA,NA,NA,"F",NA,11840,15,1024608,"1996-11-12","credit",1100,1100,"",NA,"cash","",55,38054,1100
"3323",3499,"1996-09-14","monthly","Trutnov",1,0,NA,NA,NA,NA,"F",NA,50600,15,1024842,"1996-09-14","credit",200,200,"",NA,"cash","",55,117592,200
"3324",3501,"1997-12-13","monthly","Liberec",1,0,NA,NA,NA,NA,"F",NA,21900,15,1025479,"1997-12-13","credit",700,700,"",NA,"cash","",29,67331,-418
"3325",3502,"1996-03-08","monthly","Ostrava - mesto",1,1,NA,NA,NA,NA,"F",NA,38880,15,1025651,"1996-03-08","credit",700,700,"",NA,"cash","",70,81077,700
"3326",3503,"1994-07-17","monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,39360,15,1025854,"1994-07-17","credit",800,800,"",NA,"cash","",109,111881,800
"3327",3504,"1996-08-30","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,8800,15,1026143,"1996-08-30","credit",500,500,"",NA,"cash","",59,32269,500
"3328",3505,"1993-09-23","monthly","Nachod",1,0,NA,NA,NA,NA,"F",NA,37440,15,1026317,"1993-09-23","credit",200,200,"",NA,"cash","",129,112896,200
"3329",3506,"1997-05-08","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,10800,15,1026746,"1997-05-08","credit",500,500,"",NA,"cash","",44,55470,500
"3330",3507,"1996-12-01","monthly","Nymburk",1,1,NA,NA,NA,NA,"F",NA,61000,15,1026905,"1996-12-01","credit",500,500,"",NA,"cash","",74,139382,500
"3331",3508,"1996-09-12","monthly","Havlickuv Brod",1,0,NA,NA,NA,NA,"F",NA,26000,15,1027206,"1996-09-12","credit",700,700,"",NA,"cash","",56,65923,700
"3332",3509,"1993-09-05","monthly","Benesov",1,0,NA,NA,NA,NA,"F",NA,13000,15,1027377,"1993-09-05","credit",1100,1100,"",NA,"cash","",123,53336,1100
"3333",3510,"1993-01-07","monthly","Usti nad Labem",1,0,NA,NA,NA,NA,"F",NA,61400,15,1027725,"1993-01-07","credit",500,500,"",NA,"cash","",176,154160,500
"3334",3511,"1996-07-23","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,11800,15,1028170,"1996-07-23","credit",1000,1000,"",NA,"cash","",55,28728,1000
"3335",3512,"1996-05-11","monthly","Nachod",1,0,NA,NA,NA,NA,"F",NA,3500,600,1028358,"1996-05-11","credit",500,500,"",NA,"cash","",26,26900,500
"3336",3513,"1993-03-03","monthly","Strakonice",2,0,NA,NA,NA,NA,"F",NA,25760,15,1028504,"1993-03-03","credit",500,500,"",NA,"cash","",143,85056,500
"3337",3514,"1993-02-03","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,8820,15,1028980,"1993-02-03","credit",600,600,"",NA,"cash","",143,31794,600
"3338",3515,"1996-06-16","monthly","Frydek - Mistek",2,0,NA,NA,NA,NA,"F",NA,12300,15,1029352,"1996-06-16","credit",400,400,"",NA,"cash","",57,28653,400
"3339",3516,"1997-09-07","weekly","Liberec",1,1,NA,NA,NA,NA,"F",NA,64200,30,1029516,"1997-09-07","credit",1100,1100,"",NA,"cash","",47,148627,1100
"3340",3517,"1996-11-22","monthly","Plzen - mesto",1,0,NA,NA,NA,NA,"F",NA,21280,15,1029647,"1996-11-22","credit",600,600,"",NA,"cash","",53,50975,600
"3341",3518,"1996-07-22","monthly","Nymburk",1,0,NA,NA,NA,NA,"F",NA,30400,15,1029813,"1996-07-22","credit",700,700,"",NA,"cash","",60,77820,700
"3342",3519,"1996-02-10","monthly","Usti nad Orlici",1,0,NA,NA,NA,NA,"F",NA,19100,15,1030022,"1996-02-10","credit",900,900,"",NA,"cash","",111,48495,900
"3343",3520,"1995-06-04","monthly","Olomouc",1,0,NA,NA,NA,NA,"F",NA,22952,15,1030231,"1995-06-04","credit",800,800,"",NA,"cash","",88,57689,800
"3344",3521,"1993-06-22","monthly","Prerov",2,1,NA,NA,NA,NA,"F",NA,64300,15,1030478,"1993-06-22","credit",700,700,"",NA,"cash","",194,165362,700
"3345",3522,"1996-06-07","monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,"F",NA,11300,15,1030973,"1996-06-07","credit",1000,1000,"",NA,"cash","",63,31030,1000
"3346",3523,"1996-05-14","monthly","Znojmo",1,0,NA,NA,NA,NA,"F",NA,4600,300,1031159,"1996-05-14","credit",600,600,"",NA,"cash","",24,49700,600
"3347",3524,"1997-06-28","monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,"F",NA,5100,15,1031264,"1997-06-28","credit",200,200,"",NA,"cash","",33,26146,200
"3348",3525,"1995-12-01","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,8000,15,1031384,"1995-12-01","credit",600,600,"",NA,"cash","",80,33667,600
"3349",3526,"1996-07-22","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,61900,15,1031637,"1996-07-22","credit",200,200,"",NA,"cash","",93,173197,200
"3350",3527,"1997-01-11","monthly","Chrudim",1,1,NA,NA,NA,NA,"F",NA,41280,15,1031917,"1997-01-11","credit",200,200,"",NA,"cash","",49,81571,200
"3351",3528,"1994-03-05","monthly","Praha - vychod",1,0,NA,NA,NA,NA,"F",NA,24800,15,1032062,"1994-03-05","credit",900,900,"",NA,"cash","",118,74647,900
"3352",3529,"1997-07-08","monthly","Pribram",1,0,NA,NA,NA,NA,"F",NA,41760,15,1032426,"1997-07-08","credit",1100,1100,"",NA,"cash","",35,82416,1100
"3353",3530,"1996-01-03","monthly","Chomutov",1,0,NA,NA,NA,NA,"F",NA,8350,15,1032537,"1996-01-03","credit",1100,1100,"",NA,"cash","",73,34390,1100
"3354",3531,"1996-05-03","monthly","Kromeriz",1,0,NA,NA,NA,NA,"F",NA,9450,15,1032752,"1996-05-03","credit",900,900,"",NA,"cash","",65,41636,900
"3355",3532,"1995-07-18","monthly","Opava",1,0,NA,NA,NA,NA,"F",NA,22000,15,1032953,"1995-07-18","credit",200,200,"",NA,"cash","",86,47251,200
"3356",3533,"1994-08-29","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,6840,15,1033186,"1994-08-29","credit",800,800,"",NA,"cash","",127,40099,800
"3357",3534,"1996-04-08","monthly","Kromeriz",1,1,NA,NA,NA,NA,"F",NA,17280,15,1033508,"1996-04-08","credit",600,600,"",NA,"cash","",69,68640,600
"3358",3535,"1993-10-05","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,5250,15,1033761,"1993-10-05","credit",1100,1100,"",NA,"cash","",127,27094,1100
"3359",3536,"1994-08-11","monthly","Karlovy Vary",2,0,NA,NA,NA,NA,"F",NA,8300,15,1034120,"1994-08-11","credit",600,600,"",NA,"cash","",107,33476,600
"3360",3537,"1997-08-22","monthly","Jicin",1,0,NA,NA,NA,NA,"F",NA,7300,15,1034451,"1997-08-22","credit",600,600,"",NA,"cash","",37,40629,600
"3361",3538,"1993-08-08","monthly","Jihlava",2,1,NA,NA,NA,NA,"F",NA,41280,15,1034647,"1993-08-08","credit",400,400,"",NA,"cash","",130,86604,400
"3362",3539,"1994-06-08","monthly","Havlickuv Brod",1,0,NA,NA,NA,NA,"F",NA,24600,15,1035002,"1994-06-08","credit",900,900,"",NA,"cash","",170,82141,900
"3363",3540,"1997-01-03","monthly","Pisek",1,0,NA,NA,NA,NA,"F",NA,5600,15,1035327,"1997-01-03","credit",600,600,"",NA,"cash","",61,44073,600
"3364",3541,"1997-03-02","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,8100,15,1035464,"1997-03-02","credit",400,400,"",NA,"cash","",45,37888,400
"3365",3542,"1993-06-11","monthly","Semily",1,0,NA,NA,NA,NA,"F",NA,6000,15,1035590,"1993-06-11","credit",600,600,"",NA,"cash","",135,34160,600
"3366",3543,"1996-07-21","monthly","Ostrava - mesto",2,0,NA,NA,NA,NA,"F",NA,3200,15,1035948,"1996-07-21","credit",900,900,"",NA,"cash","",55,22694,900
"3367",3544,"1997-04-07","monthly","Decin",1,0,NA,NA,NA,NA,"F",NA,18400,15,1036121,"1997-04-07","credit",1100,1100,"",NA,"cash","",42,51824,1100
"3368",3545,"1993-02-17","monthly","Trutnov",1,0,NA,NA,NA,NA,"F",NA,25600,15,1036263,"1993-02-17","credit",900,900,"",NA,"cash","",142,70212,900
"3369",3546,"1997-02-03","monthly","Brno - venkov",1,0,NA,NA,NA,NA,"F",NA,26200,15,1036665,"1997-02-03","credit",800,800,"",NA,"cash","",48,92323,800
"3370",3547,"1993-08-07","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,3760,15,1036835,"1993-08-07","credit",300,300,"",NA,"cash","",131,30101,300
"3371",3548,"1993-11-11","monthly","Cheb",1,0,NA,NA,NA,NA,"F",NA,10100,15,1037200,"1993-11-11","credit",1000,1000,"",NA,"cash","",119,40406,1000
"3372",3549,"1996-08-14","monthly","Plzen - jih",1,0,NA,NA,NA,NA,"F",NA,5050,15,1037564,"1996-08-14","credit",600,600,"",NA,"cash","",53,25090,600
"3373",3550,"1996-07-04","monthly","Frydek - Mistek",2,0,NA,NA,NA,NA,"F",NA,29920,15,1037746,"1996-07-04","credit",1000,1000,"",NA,"cash","",67,51028,1000
"3374",3551,"1993-10-17","monthly","Kutna Hora",1,0,NA,NA,NA,NA,"F",NA,7920,15,1038006,"1993-10-17","credit",700,700,"",NA,"cash","",149,41494,700
"3375",3552,"1995-09-06","monthly","Uherske Hradiste",1,0,NA,NA,NA,NA,"F",NA,18880,15,1038529,"1995-09-06","credit",300,300,"",NA,"cash","",99,89402,300
"3376",3553,"1995-08-30","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,20400,15,1038903,"1995-08-30","credit",1000,1000,"",NA,"cash","",82,60130,1000
"3377",3554,"1993-02-16","monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,"F",NA,32300,15,1039105,"1993-02-16","credit",1100,1100,"",NA,"cash","",238,74583,1100
"3378",3555,"1994-09-26","monthly","Ceska Lipa",1,0,NA,NA,NA,NA,"F",NA,22542,15,1039559,"1994-09-26","credit",700,700,"",NA,"cash","",115,65065,700
"3379",3556,"1997-08-29","monthly","Jihlava",1,0,174840,2914,60,"C","T","F",18641,15,1039989,"1997-08-29","credit",1100,1100,"",NA,"cash","",38,64670,1100
"3380",3557,"1996-11-02","monthly","Olomouc",1,0,NA,NA,NA,NA,"F",NA,3720,15,1040181,"1996-11-02","credit",400,400,"",NA,"cash","",53,26019,400
"3381",3558,"1993-05-23","monthly","Kladno",2,1,NA,NA,NA,NA,"F",NA,57900,15,1040356,"1993-05-23","credit",400,400,"",NA,"cash","",135,140342,400
"3382",3559,"1995-12-30","monthly","Pisek",1,1,NA,NA,NA,NA,"F",NA,21100,15,1040999,"1995-12-30","credit",600,600,"",NA,"cash","",76,67928,600
"3383",3560,"1996-11-10","monthly","Hodonin",2,0,NA,NA,NA,NA,"F",NA,6800,15,1041263,"1996-11-10","credit",800,800,"",NA,"cash","",47,26984,800
"3384",3561,"1997-10-15","monthly","Decin",1,0,NA,NA,NA,NA,"F",NA,8800,15,1041447,"1997-10-15","credit",600,600,"",NA,"cash","",27,26323,600
"3385",3562,"1996-07-19","monthly","Svitavy",1,0,174960,7290,24,"C","T","F",62900,15,1041563,"1996-07-19","credit",1000,1000,"",NA,"cash","",82,159286,1000
"3386",3563,"1996-07-04","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,26400,15,1041823,"1996-07-04","credit",1000,1000,"",NA,"cash","",62,73668,1000
"3387",3564,"1996-11-17","monthly","Ceske Budejovice",1,0,NA,NA,NA,NA,"F",NA,28200,15,1041996,"1996-11-17","credit",1000,1000,"",NA,"cash","",54,45793,1000
"3388",3565,"1997-02-12","monthly","Sokolov",1,0,NA,NA,NA,NA,"F",NA,6480,15,1042168,"1997-02-12","credit",300,300,"",NA,"cash","",55,35250,300
"3389",3566,"1993-06-09","monthly","Tabor",1,0,NA,NA,NA,NA,"F",NA,10200,15,1042360,"1993-06-09","credit",300,300,"",NA,"cash","",146,34008,300
"3390",3567,"1994-12-20","monthly","Kolin",1,0,NA,NA,NA,NA,"F",NA,63300,15,1042911,"1994-12-20","credit",1000,1000,"",NA,"cash","",118,130543,1000
"3391",3568,"1996-04-11","monthly","Teplice",2,0,NA,NA,NA,NA,"F",NA,8100,15,1043395,"1996-04-11","credit",500,500,"",NA,"cash","",67,29686,500
"3392",3569,"1996-09-18","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,18900,15,1043596,"1996-09-18","credit",400,400,"",NA,"cash","",92,57039,400
"3393",3570,"1993-11-29","monthly","Chrudim",1,0,NA,NA,NA,NA,"F",NA,21400,15,1043808,"1993-11-29","credit",1000,1000,"",NA,"cash","",163,76807,1000
"3394",3571,"1993-11-21","monthly","Most",1,0,NA,NA,NA,NA,"F",NA,12160,15,1044227,"1993-11-21","credit",800,800,"",NA,"cash","",152,42923,800
"3395",3572,"1995-11-12","monthly","Znojmo",1,0,NA,NA,NA,NA,"F",NA,11550,15,1044719,"1995-11-12","credit",900,900,"",NA,"cash","",77,41314,900
"3396",3573,"1996-06-27","monthly","Kromeriz",1,0,NA,NA,NA,NA,"F",NA,12200,15,1044974,"1996-06-27","credit",400,400,"",NA,"cash","",39,49499,400
"3397",3574,"1997-03-08","monthly","Olomouc",1,0,NA,NA,NA,NA,"F",NA,4700,15,1045110,"1997-03-08","credit",600,600,"",NA,"cash","",49,30896,600
"3398",3575,"1993-09-08","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,8100,15,1045242,"1993-09-08","credit",700,700,"",NA,"cash","",151,49733,700
"3399",3576,"1994-11-07","monthly","Jihlava",1,0,NA,NA,NA,NA,"F",NA,4300,15,1045659,"1994-11-07","credit",900,900,"",NA,"cash","",95,34226,900
"3400",3577,"1997-05-11","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,24000,15,1046021,"1997-05-11","credit",700,700,"",NA,"cash","",49,57361,700
"3401",3578,"1996-02-17","monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,46720,15,1046162,"1996-02-17","credit",600,600,"",NA,"cash","",74,95443,600
"3402",3579,"1994-09-02","monthly","Blansko",1,0,NA,NA,NA,NA,"F",NA,40000,15,1046377,"1994-09-02","credit",1000,1000,"",NA,"cash","",106,114916,1000
"3403",3580,"1993-08-01","monthly","Hradec Kralove",2,1,NA,NA,NA,NA,"F",NA,37120,15,1046735,"1993-08-01","credit",1000,1000,"",NA,"cash","",137,94994,1000
"3404",3581,"1997-03-26","monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,"F",NA,13300,15,1047228,"1997-03-26","credit",600,600,"",NA,"cash","",45,43388,600
"3405",3582,"1995-08-26","monthly","Prachatice",2,0,NA,NA,NA,NA,"F",NA,6600,15,1047393,"1995-08-26","credit",700,700,"",NA,"cash","",77,25944,700
"3406",3583,"1995-02-03","monthly","Teplice",2,0,NA,NA,NA,NA,"F",NA,13750,15,1047629,"1995-02-03","credit",500,500,"",NA,"cash","",95,39870,500
"3407",3584,"1996-06-12","monthly","Brno - venkov",1,0,NA,NA,NA,NA,"F",NA,31400,15,1047882,"1996-06-12","credit",200,200,"",NA,"cash","",61,84396,200
"3408",3585,"1996-06-23","monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,"F",NA,5200,15,1048177,"1996-06-23","credit",300,300,"",NA,"cash","",57,38800,300
"3409",3586,"1993-03-27","monthly","Kromeriz",1,1,NA,NA,NA,NA,"F",NA,27600,15,1048368,"1993-03-27","credit",300,300,"",NA,"cash","",140,86713,300
"3410",3587,"1995-12-24","monthly","Zlin",1,0,NA,NA,NA,NA,"F",NA,7020,15,1048727,"1995-12-24","credit",700,700,"",NA,"cash","",84,27623,700
"3411",3588,"1996-06-28","monthly","Decin",1,0,NA,NA,NA,NA,"F",NA,12400,15,1049049,"1996-06-28","credit",700,700,"",NA,"cash","",57,45073,700
"3412",3589,"1996-11-13","monthly","Kolin",1,0,NA,NA,NA,NA,"F",NA,54500,15,1049219,"1996-11-13","credit",1100,1100,"",NA,"cash","",61,137630,1100
"3413",3590,"1996-06-02","monthly","Hodonin",1,0,NA,NA,NA,NA,"F",NA,21400,15,1049447,"1996-06-02","credit",800,800,"",NA,"cash","",63,68748,800
"3414",3591,"1996-06-09","after every transaction","Hl.m. Praha",2,1,NA,NA,NA,NA,"F",NA,58600,100,1049639,"1996-06-09","credit",200,200,"",NA,"cash","",77,130280,200
"3415",3592,"1993-01-08","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,14750,15,1049881,"1993-01-08","credit",600,600,"",NA,"cash","",145,34846,600
"3416",3593,"1993-02-18","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,15300,15,1050254,"1993-02-18","credit",200,200,"",NA,"cash","",142,58133,200
"3417",3594,"1993-12-30","monthly","Rokycany",1,0,NA,NA,NA,NA,"F",NA,62900,15,1050758,"1993-12-30","credit",600,600,"",NA,"cash","",118,159777,600
"3418",3595,"1994-05-01","monthly","Sokolov",1,0,NA,NA,NA,NA,"F",NA,14080,15,1051176,"1994-05-01","credit",700,700,"",NA,"cash","",124,44435,700
"3419",3596,"1996-04-23","monthly","Kromeriz",1,0,NA,NA,NA,NA,"F",NA,23200,15,1051538,"1996-04-23","credit",500,500,"",NA,"cash","",66,81784,500
"3420",3597,"1996-02-11","after every transaction","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,61300,100,1051718,"1996-02-11","credit",500,500,"",NA,"cash","",87,144146,500
"3421",3598,"1997-11-02","monthly","Sumperk",1,1,NA,NA,NA,NA,"F",NA,23600,15,1051991,"1997-11-02","credit",300,300,"",NA,"cash","",30,57370,300
"3422",3599,"1994-03-20","monthly","Vyskov",1,0,NA,NA,NA,NA,"F",NA,12900,15,1052103,"1994-03-20","credit",700,700,"",NA,"cash","",111,36167,700
"3423",3600,"1993-08-10","monthly","Plzen - jih",1,1,NA,NA,NA,NA,"F",NA,13600,15,1052410,"1993-08-10","credit",1100,1100,"",NA,"cash","",127,60111,1100
"3424",3601,"1995-06-13","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,13350,15,1052804,"1995-06-13","credit",700,700,"",NA,"cash","",81,50751,700
"3425",3602,"1996-12-03","monthly","Pisek",1,1,NA,NA,NA,NA,"F",NA,56600,15,1053062,"1996-12-03","credit",600,600,"",NA,"cash","",74,161020,600
"3426",3603,"1997-09-17","monthly","Beroun",1,0,NA,NA,NA,NA,"F",NA,25800,15,1053287,"1997-09-17","credit",600,600,"",NA,"cash","",33,73161,600
"3427",3604,"1993-12-22","monthly","Prerov",1,0,NA,NA,NA,NA,"F",NA,11450,15,1053402,"1993-12-22","credit",500,500,"",NA,"cash","",118,48952,500
"3428",3605,"1996-03-24","monthly","Beroun",1,0,NA,NA,NA,NA,"F",NA,34100,15,1053773,"1996-03-24","credit",600,600,"",NA,"cash","",67,68673,600
"3429",3606,"1996-04-18","monthly","Hl.m. Praha",2,1,NA,NA,NA,NA,"F",NA,12960,15,1054059,"1996-04-18","credit",900,900,"",NA,"cash","",72,73483,900
"3430",3608,"1994-08-30","weekly","Olomouc",1,0,161496,4486,36,"C","T","F",64900,30,1054706,"1994-08-30","credit",500,500,"",NA,"cash","",125,113866,500
"3431",3609,"1993-08-03","monthly","Plzen - sever",2,1,NA,NA,NA,NA,"F",NA,45600,15,1055172,"1993-08-03","credit",600,600,"",NA,"cash","",135,112549,600
"3432",3610,"1997-09-22","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,6000,15,1055673,"1997-09-22","credit",700,700,"",NA,"cash","",27,26590,700
"3433",3612,"1994-08-27","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,24160,15,1056049,"1994-08-27","credit",700,700,"",NA,"cash","",111,85557,700
"3434",3613,"1993-08-10","monthly","Hradec Kralove",1,0,NA,NA,NA,NA,"F",NA,16500,15,1056579,"1993-08-10","credit",200,200,"",NA,"cash","",142,43544,200
"3435",3614,"1996-08-07","monthly","Prachatice",1,1,NA,NA,NA,NA,"F",NA,51200,15,1057069,"1996-08-07","credit",500,500,"",NA,"cash","",68,126282,500
"3436",3615,"1996-11-05","monthly","Nachod",1,0,NA,NA,NA,NA,"F",NA,12000,15,1057413,"1996-11-05","credit",300,300,"",NA,"cash","",55,43560,300
"3437",3616,"1997-12-15","monthly","Svitavy",2,0,NA,NA,NA,NA,"F",NA,3400,100,1057611,"1997-12-15","credit",600,600,"",NA,"cash","",9,27600,600
"3438",3617,"1993-11-15","monthly","Domazlice",1,0,NA,NA,NA,NA,"F",NA,46900,15,1057672,"1993-11-15","credit",1100,1100,"",NA,"cash","",130,119982,1100
"3439",3618,"1993-09-29","monthly","Rokycany",1,0,NA,NA,NA,NA,"F",NA,35360,15,1058241,"1993-09-29","credit",700,700,"",NA,"cash","",136,97077,700
"3440",3620,"1997-02-06","monthly","Ceske Budejovice",1,0,NA,NA,NA,NA,"F",NA,25300,15,1059012,"1997-02-06","credit",1000,1000,"",NA,"cash","",66,70351,1000
